acidez_fixa,acidez_volatil,acido_citrico,acucar_residual,cloretos,dioxido_enxofre_livre,dioxido_enxofre_total,densidade,ph,sulfitos,alcool,qualidade
7.259401807401762,0.9493875101208223,0.023433032099706316,3.6500000000000004,0.08997009037008812,4.062678716011748,14.0,0.9972936177501514,3.522208052341351,0.5306267871601175,10.465669679002936,3
8.232436069181796,1.0071175414045428,0.02168909827045512,3.4140758189204594,0.08388739344863633,5.831090172954488,11.168909827045512,0.9988727052484273,3.475495737945453,0.4916890982704551,10.95495737945453,3
7.8109170399527095,0.9324728334927712,0.12247892892352387,2.111881791626807,0.06254463291148493,18.81182083731928,48.76236416746386,0.9974955671860053,3.3028709250239157,0.5523763583253615,9.616827458612349,3
7.311752624677711,0.9841134186371987,0.04412368766114476,2.2821656825045125,0.06523094488397578,18.237106298343427,44.88658136280133,0.9969971131889503,3.347608398968674,0.548824737532229,9.817526246777105,3
7.520947637460724,0.9241105577037512,0.03947630906348191,3.5623025755290163,0.08270157939576787,4.0523690936518095,12.947630906348191,0.9983746633462225,3.4280631758307147,0.509476309063482,10.48063175830715,3
10.704746144881492,0.47555371690284076,0.48094922897629844,1.6777685845142036,0.10831806444620945,27.905077102370157,47.746044879265426,0.9989498086994217,3.346985834304505,0.7863530149869727,9.671440391338882,3
7.366609975844545,0.8662409649002243,0.02,2.4666099758445448,0.08049978740941705,6.0,11.583368765097159,0.9972165632059163,3.520835813556801,0.5716716271136023,10.387462796647982,3
6.981571767322198,0.8061105488915172,0.024966118006802374,1.2378274515254581,0.11825993722982892,15.77303529084725,29.680894127458245,0.99494036917979,3.3173520783932178,0.5122696470915274,9.769738038779634,3
7.8501553045715555,0.9625181188666815,0.031246117385711123,3.493717644880926,0.08325025884095259,4.875388261428888,12.124611738571112,0.9986051087132001,3.4500103536381035,0.5012461173857111,10.700103536381036,3
8.04284988473014,0.7992862971353069,0.17571331796401873,3.2071462662631163,0.0928570592787107,3.5714241725637215,14.571424172563722,0.9984571399538921,3.3314290992923534,0.5514283294910047,9.68571824469265,3
10.032077558930489,0.6632173530832686,0.4256135728128355,2.1,0.11999999999999998,5.0,15.080193897326222,0.9987902999547991,3.2046762964155837,0.5997777994835759,8.72850217952635,3
7.188202080740274,0.9431066866442903,0.03882020807402737,1.8987637453324926,0.0741921544726477,19.10561664592219,44.52808322961095,0.9965267857378645,3.3122359583851946,0.5410561664592219,9.722359583851945,3
6.976531810685065,0.8063572967685436,0.024273123969196564,1.2367774605593886,0.11830823681426811,15.779335236643668,29.661994290068996,0.9949339747348066,3.317425577760843,0.5122066476335634,9.770578031552489,3
8.291491867717129,1.0150000000000001,0.019756910506203675,3.3841991829032385,0.0844375610888334,5.987845525310184,10.975691050620368,0.9988694373852904,3.480243089493796,0.4889060972779165,10.998784552531019,3
11.455418368196668,0.5870784757237048,0.6401200256270418,2.169878826707639,0.0753855739714486,10.180727039754165,46.457818880737506,1.0006165620546494,3.252108482130465,0.5681927296024583,9.024096938633889,3
7.369788061634597,1.0039942224526033,0.0008631982390115223,3.5701541628914346,0.09617996167293906,5.043159911950577,13.913680176098847,0.9965741040528296,3.626547207043954,0.5438843920755518,10.667630066037066,3
6.874171018083087,0.7877585060069919,0.02,1.9741710180830863,0.07865314131781158,6.0,11.891143113698071,0.9963178621080017,3.5423800179588647,0.61476003591773,10.064299730617025,3
8.84141365998479,0.7351592060921306,0.2821884879979719,2.8320632809162354,0.10205264214527938,4.0554022181726,15.055402218172599,0.9987765654639938,3.273351733819288,0.578047121999493,9.25013800364466,3
10.385226071850532,0.6128492575716833,0.4866934541760711,2.10914576504491,0.11974673266029479,5.0070352038807,15.964823980596503,0.9993966231021372,3.162251265241824,0.629015071456702,8.41829153008982,3
6.729518625894159,0.7684866049445709,0.022213896942061967,1.9365236447604879,0.0782951862589416,5.778610305793803,12.147593129470797,0.9961534968546496,3.53893051528969,0.6218823778791062,9.968449141183848,3
7.101531144038812,0.8737671574776633,0.011077085688026416,1.933843714679604,0.09673812005514451,5.553854284401321,10.661562853203963,0.9954467793126576,3.527692714220066,0.5273864854123038,10.373838429818745,3
6.712278985752361,0.7635302084038036,0.02092092393142703,1.856790309104667,0.0781227898575236,5.907907606857297,12.061394928761802,0.9960638507259123,3.545395380342865,0.6266232789181009,9.957674366095224,3
7.49538043116597,1.0150000000000001,0.0,2.910801658463731,0.10796874958408657,5.0,11.615489220850744,0.9957225000332731,3.568002719742119,0.4732336981838209,10.79538043116597,3
8.448864221780687,0.7798752645930418,0.18712250388995286,1.8776391828811576,0.0828654803500195,25.188419066106324,48.629398638135264,0.9975206637295682,3.3359420953305317,0.6648864221780686,9.774120272372947,3
7.539149737796923,1.0150000000000001,0.0,2.5715895320738436,0.11300221984664618,5.0,10.521256555076913,0.9953198224122684,3.5395526704319997,0.4425951835421536,10.839149737796923,3
7.018178745337441,0.8759079715157823,0.010909178704644536,2.6409009698203807,0.0866362802305877,5.545458935232227,12.909082129535546,0.9962727246388606,3.5863632851814216,0.5890913041709004,10.29090579857583,3
9.170941664277409,0.7086971087777232,0.3261255552369879,2.6772849758697017,0.1058472070431944,4.255116160168127,15.255116160168127,0.998908376665711,3.249386060779825,0.589031388809247,9.070395455848686,3
10.89882282569228,0.49819599633076594,0.5197645651384559,1.7909799816538299,0.1008784583484626,24.023543486154406,47.5843143119231,0.9993509005064307,3.325960860550003,0.739451150457699,9.52588288073079,3
10.093589832522067,0.4933746743348659,0.3834284638816659,1.5593051937054065,0.11416832261896834,32.61621214687385,48.09884198950901,0.9981944706733236,3.373081060734369,0.8293589832522066,9.880231602098197,3
10.25002694487319,0.6220432907904864,0.47000359264975855,2.17044188952926,0.11827303754702459,4.909107239317084,15.909107239317084,0.9993400107779492,3.17090713128195,0.6250008981624396,8.481803484614625,3
8.103325767285439,1.0150000000000001,0.014380736208155394,3.0347478535301007,0.0941146748253203,5.719036810407769,10.438073620815539,0.9977511931312963,3.4856192637918446,0.46471331293669926,10.971903681040777,3
8.404135883439228,0.9949166510510064,0.04330660248401741,3.335534929299526,0.08578518657324388,5.950411484076559,11.247942579617206,0.9989438024876433,3.4641316749044986,0.49694239222928177,10.871069858599054,3
10.059817730061841,0.650602399960361,0.44171606491200316,2.1,0.11352556324956405,6.646043241636255,19.621295131599762,0.9991421198921436,3.176460432416363,0.6212211027112733,8.542657080941808,3
8.759635689971434,0.6108712822946423,0.22862416383000056,1.3633029741642861,0.11999999999999998,25.79817844985717,39.342521697071454,0.9966750791224436,3.352660594832857,0.7005201365250004,9.85443432472143,3
8.88250048426038,0.9026606208926413,0.15036915600113235,3.0394044621245273,0.09398572258732077,5.722618817018867,12.386905914905663,0.999053142967831,3.3912380214460374,0.5288333656173586,10.278808924249056,3
7.9643634791712845,0.9388109303118768,0.09217936826464304,3.35841220242817,0.1013267866736465,5.0,14.376242319447522,0.9971267392472266,3.541583054929832,0.5569309043751386,10.267321332635348,3
8.415684098277934,0.6904452392590027,0.23793825032179158,1.9391095214819947,0.09747533300747924,5.536301595060018,13.854793619759928,0.9975765745767959,3.369157622073407,0.63,9.231267472343028,3
9.65796032114529,0.7531076523505514,0.32392445282775517,2.559357896433869,0.10727931979106209,5.353352228026052,14.233238859869736,0.9992303909305474,3.273072712968337,0.5805306880763526,9.318715792867737,3
8.00855927829561,1.0150000000000001,0.011673122237017441,2.858752945406134,0.0989883799733686,5.583656111850872,10.167312223701744,0.9971880094252996,3.4883268777629826,0.4525290500665785,10.958365611185087,3
11.226873742568072,0.5982676396867714,0.6086951396031101,2.1222653630350155,0.0775757933003893,10.46640782178991,45.60077653463027,1.0003265960608831,3.255441424587549,0.5653359217821009,9.062187709571988,3
7.476815577001501,1.000277014408046,0.010754180780210065,3.594948836482258,0.09758891942367817,5.742550577681172,14.870576539350338,0.9966440409308143,3.6235987019165417,0.5481936615468268,10.679515846132933,3
7.40275785110408,1.0150000000000001,0.0,3.628626653943385,0.09731715287696914,5.0,13.931053722398016,0.9965746277698425,3.628207396782348,0.5380695042271444,10.702757851104078,3
7.188713199813822,0.9380312370750351,0.006036765719605097,3.0915991709365285,0.09126507256637516,5.301838285980255,13.39632342803949,0.9964188970284119,3.6058529371215795,0.5671654457382229,10.473621285514808,3
8.630881991064403,0.752065537081192,0.25411759880858703,2.930949367833387,0.09962833807892342,3.927807267311759,14.92780726731176,0.9986923527964258,3.288663127922589,0.5710293997021467,9.364973459419417,3
8.12144113374488,0.7929751816841232,0.1861921511659842,3.1702321947561924,0.09376204941888044,3.6190552325726557,14.619055232572656,0.9984885764534979,3.3257133720912813,0.554048037791496,9.64285029068461,3
7.38895842708429,0.7320692529560423,0.10751634073773414,1.8558614940879155,0.08582060917230816,5.813795019706949,12.744819921172205,0.9966330969329964,3.4773800576857097,0.63,9.66138228054577,3
7.179311820787715,0.9346064490012393,0.006305376548922414,3.0667526692246767,0.09100989227852371,5.315268827446121,13.369462345107758,0.9964108387035323,3.6047784938043104,0.5683741944701509,10.463548379415409,3
6.8487850818034675,0.8247570163606934,0.008130846967244565,1.5984115013949838,0.11382055630489411,13.885979788516412,26.56074590982663,0.9952580190855923,3.333009355147591,0.511626169393449,9.865046775737957,3
10.132781553481529,0.6460744902799938,0.4463543204019828,2.2380628640345446,0.11795132524335836,5.0,15.821854368987685,0.9991505961165827,3.201864223287894,0.6219834466044458,8.604867475664163,3
11.384139627155273,0.6000800346832303,0.6293779471080737,2.1949799913291925,0.07334739887279501,10.50200086708076,47.100400173416155,1.0006117496748446,3.2530120052024847,0.5689959982658385,9.035140060695653,3
9.385162181036932,0.651142073741746,0.3610881689425292,2.017715852516508,0.10848021935231111,5.27428049161164,14.90287803355344,0.9984674463285204,3.26696939172854,0.63,8.825134761998042,3
7.122903279900736,0.799191193588193,0.044399200986351195,1.2672715166459867,0.1169055102342846,15.596370900124079,30.21088729962776,0.995119683536374,3.3152909938347808,0.5140362909987592,9.746182786683212,3
7.801808331498775,0.9607558752476655,0.06562869414479988,3.4423990287256334,0.1000805305414906,5.0,14.267872220999184,0.9969750211093988,3.567050028065192,0.5520542499449633,10.391946945850938,3
7.081912531957524,0.8697998529377882,0.04864343989681432,3.56634546030355,0.08181912531957525,3.135656010318568,13.909562659787621,0.9979859451661791,3.4067828005159284,0.5249740537116808,10.188695332473452,3
11.568359630603297,0.5807910092349176,0.6555176143354672,2.197363302550275,0.0752128808268736,9.86816512751374,46.18262379058519,1.0007630862357038,3.2476269722952473,0.571582018469835,8.98417981530165,3
7.411768316560975,0.9622951286370731,0.01882316834390248,2.683518218660977,0.10569439205863411,4.247073266243901,10.882316834390249,0.9960098583780351,3.462353663312195,0.445175604025366,10.636475643185365,3
7.482008009185401,0.7439574990431873,0.07956760107163019,1.2568340007654502,0.11999999999999998,19.41004004592701,32.599486715145176,0.9953939024758776,3.33136680015309,0.5763063342263586,9.818944666921817,3
8.291093290520461,1.0150000000000001,0.01974552258629889,3.383458968109428,0.084458059344662,5.987276129314944,10.974552258629888,0.9988670686979502,3.480254477413701,0.48885485163834497,10.998727612931495,3
7.596375740641642,0.8351395238575651,0.1161834320855524,3.4168538187895314,0.08771584186193407,3.3008337822070564,14.300833782207057,0.9982785502962567,3.3638999461351533,0.5365458580213881,9.92924959601365,3
9.33350560143314,0.7642607969355637,0.30336348025079946,2.1,0.11999999999999998,5.0,13.33376400358285,0.9976326664252321,3.289502891254547,0.542395102974865,9.352227141577554,3
11.470631910602794,0.5920342408741587,0.641647782666908,2.1969914397814607,0.07360888717158984,10.300856021853967,47.060171204370796,1.0006871789918046,3.2518051361311238,0.569398287956292,9.021059921529778,3
9.926356769407127,0.673941836130038,0.41263827233649725,2.3447156691396516,0.11636873523212128,5.0,15.684237846271417,0.99895793298478,3.2342041061262172,0.6157907030822138,8.763126476787871,3
9.817983336960097,0.6431426155342167,0.41078106530845754,1.9544958342400243,0.11999999999999998,6.778384248177483,18.10172683875521,0.9986417616250952,3.185867407246218,0.6105994445653365,8.626339813404407,3
7.1218238438154735,0.8795167557477175,0.010626136804100595,1.9406079479384912,0.09768511271138874,5.53130684020503,10.59392052061509,0.9954188204818543,3.5265653420102514,0.5222005732471569,10.395258501805221,3
7.482963900467533,1.0150000000000001,0.0,3.007029771376619,0.10654084855376629,5.0,11.925902488311674,0.9958367321156987,3.5760734646961034,0.4819252696727269,10.782963900467532,3
9.388393833856387,0.6510110607896059,0.36149867619256804,2.0179778784207882,0.10851690297891033,5.2734070719307065,14.906371712277174,0.9984704159554356,3.2666287580529754,0.63,8.823780961492595,3
7.569126489952781,0.9921679238563746,0.027623993358954286,3.5626179801910633,0.09829663642297133,5.0,14.112750993301855,0.9967578513906227,3.6035035165740643,0.5450737946985835,10.570336357702868,3
7.521749861370452,1.0150000000000001,0.002705552474898936,3.6161805940637635,0.0952413908913157,5.135277623744947,13.594167128765159,0.9969138440870883,3.609708356438258,0.5332361188127527,10.740583287123483,3
7.381290100913008,1.008451535319553,0.009354949543496124,3.3599965641516203,0.09026443632868279,7.806484863048837,20.548464680447285,0.9966841945458915,3.570128322921625,0.5418709899086993,10.512901009130077,3
7.600197628699708,1.0150000000000001,5.6465342773877325e-06,2.1003670247280306,0.11998983623830067,5.00028232671387,9.00056465342774,0.9947611744791297,3.4999943534657225,0.40002540940424824,10.900028232671387,3
7.310425805070893,0.9781838920199089,0.051244370282654994,2.0979821022443432,0.06119842661263958,20.047084280965326,48.99663683707391,0.9970542712169161,3.3102354214048266,0.5510425805070893,9.700672632585219,3
7.377715852801313,0.9527604387843679,0.02222841471986863,2.7890808563159277,0.10310640481289983,4.110863411205255,11.222841471986863,0.9962359667373992,3.455543170560263,0.4533481953276847,10.58880219392184,3
7.631645305350162,0.7283702806926914,0.09702528562418561,1.269303775445847,0.11999999999999998,20.15822652675081,33.389239111570305,0.9955439554311983,3.333860755089169,0.5908544046868214,9.82310125848195,3
7.3613360109177,1.0009152611200194,0.001104685402351438,3.5478166002824922,0.09595054886776613,5.055234270117572,13.889531459764855,0.9965668594379294,3.625581258390594,0.5449710843105815,10.658574297411821,3
7.280423131187106,0.8960493653051624,0.045489421720322346,3.612411847669353,0.08230070521864519,3.4510578279677655,13.548942172032234,0.998206296191831,3.412028208745807,0.5154894217203223,10.32028208745807,3
7.773143671220239,1.0150000000000001,0.004946962034863953,2.421552532266157,0.11109546833724487,5.2473481017431975,9.494696203486395,0.9957889681032517,3.495053037965136,0.4222613291568878,10.92473481017432,3
9.246142684151197,0.8325296251994122,0.23175574359574394,2.814292624096878,0.10021958887116336,5.549455864689906,13.252720676550467,0.9991362611849488,3.33582587670077,0.5530761789434131,9.828585248193757,3
7.164579707575747,0.8930823181212093,0.043542029242425256,3.449802906515183,0.0869080577757568,3.25831883030299,13.354202924242525,0.9976511907416971,3.4129159415151493,0.5045008701818207,10.290411590606046,3
7.386215308177617,1.0085671438162214,0.0022974486370638814,3.6500000000000004,0.09631076540888084,4.908102054517444,14.0,0.9966680044796571,3.619431736269506,0.5390810205451745,10.67702551362936,3
7.296912682774559,0.9301355511768769,0.030308731722544002,3.039570683398864,0.09696536389086655,3.78765073109824,12.0308731722544,0.9967724997863769,3.4393825365549118,0.4727409561341056,10.475677755884384,3
7.435850342202928,0.96903809581682,0.016414965779707164,2.6088639391709223,0.10752462600742255,4.343401368811714,10.641496577970717,0.9958499537277725,3.4671700684405855,0.4393959178712972,10.6701904790841,3
8.942048566031048,0.8272512961831583,0.2829417733206836,2.1381871759542106,0.06596433287404735,16.18128240457896,48.23625648091579,0.9984820190982828,3.287087694427474,0.5576374351908421,9.432689768320527,3
9.052141707868966,0.8699440991966997,0.18833647747543503,2.9343884665573072,0.09689385784918225,5.64183728196716,12.790813590164202,0.9990919181046558,3.365387930229491,0.5401427805245976,10.068776933114615,3
10.025259945741224,0.6400927619329017,0.44003465943216324,2.2760142679094253,0.11568481149641408,4.772884815600742,15.772884815600742,0.9992501039782965,3.187253822127911,0.6175086648580408,8.604403665959332,3
8.989696289255122,0.881987144215084,0.1743605980713842,2.9730451542706393,0.09582336495865922,5.671573195592799,12.642134022036002,0.9990776448661155,3.374903422589696,0.535979752617008,10.146090308541279,3
7.675630758915448,0.942156921873469,0.0356092310271138,3.5300769252259485,0.08295938459819242,4.43907689728862,12.56092310271138,0.9984829415312408,3.4383753839276965,0.5056092310271139,10.583753839276966,3
8.279030915536751,0.8889273566942557,0.18888578104126008,2.1227681608264364,0.06395986090743669,17.723183917356394,48.544636783471276,0.9979038060309914,3.2963391035041383,0.5545536321652872,9.540622874214947,3
8.816539553669578,0.7371566722053218,0.2788719404892771,2.8437465732764107,0.10176621304225575,4.040327002223987,15.040327002223986,0.9987666158214678,3.275160759733122,0.5772179851223193,9.263705697998411,3
7.246928448821402,0.7378272250477811,0.08947469485028614,1.844345549904438,0.08420837698662131,5.85218150031854,12.591273998725839,0.9965025828989169,3.4923507851242306,0.63,9.720881325493737,3
7.637711793470618,0.9377330425715721,0.03655720516323457,3.5379767096936217,0.08289618632245103,4.3442794836765435,12.655720516323456,0.9984563982554294,3.435847452898041,0.5065572051632345,10.558474528980412,3
7.231718608539384,0.936468683985046,0.028046898576769314,3.6500000000000004,0.0885859304269692,3.8781240569292272,14.0,0.9974301881978723,3.500984266546861,0.5287812405692923,10.419531014232307,3
11.451984323190015,0.5627315043721682,0.6303968646380028,2.1136575218608415,0.07967393427771613,12.96031353619972,47.123346397341656,1.0004941009345927,3.266035031654415,0.6057704552290799,9.11101175760749,3
8.90711339501413,0.6705224299318595,0.3003630528801734,1.978955140136281,0.10305371961907932,5.403482866212397,14.386068535150411,0.9980281582548778,3.3173583178228347,0.63,9.025398442629216,3
6.840204568535192,0.8230409137070384,0.006700761422532037,1.5283373097040698,0.11490742131887563,14.25780203014167,26.98977157324039,0.9951616313198787,3.330721218276051,0.5113401522845065,9.853606091380257,3
10.42465882723337,0.6375427449166995,0.4983905887445886,1.9551372556736193,0.08526368623901351,11.469176465958286,42.59247060212514,0.9993087858870523,3.2671403921028466,0.5553082353404171,9.195890195461105,3
6.818368092760311,0.7940308266685893,0.028877606957023294,2.3474524290164362,0.07918368092760311,5.11223930429767,12.591840463801553,0.9966155140823536,3.505611965214883,0.5974487744909146,10.023980057975193,3
7.140911442676031,0.8940920065821478,0.04318142622066151,3.6500000000000004,0.08404557213380155,3.2727429511735395,14.0,0.9978781702161316,3.431365439384957,0.5227274295117355,10.268185737793385,3
7.597091066866423,1.0150000000000001,0.0,2.1225442317852172,0.1196654726896387,5.0,9.072723328339409,0.9947867621848289,3.501890806536825,0.4020362531935035,10.897091066866423,3
9.243061055938231,0.7029057030837482,0.33574147412509736,2.6434107161502256,0.1066776727653493,4.298824882386806,15.298824882386807,0.9989372244223752,3.244141014113583,0.5914353685312743,9.031057605851874,3
9.161172857605271,0.8489166631761265,0.21273868717832245,2.8668929929110227,0.09876296327323321,5.589917686854633,13.050411565726835,0.9991168395103098,3.3487736597934825,0.5474115238403514,9.933785985822047,3
8.94869703313099,0.6688366067649598,0.3056452988031258,1.9823267864700804,0.10352575010581123,5.392244045099733,14.431023819601071,0.9980663702466609,3.312975177588896,0.63,9.007978269904585,3
7.09376755458339,0.9034438948839492,0.008749498440474582,2.8406713942561015,0.08868797648154915,5.437474922023729,13.125050155952541,0.9963375150467858,3.5950020062381016,0.5793727429821356,10.371893808482202,3
8.471626241711842,0.7331599652495244,0.22984860823537823,1.5482554670233004,0.10398024851692816,13.910467197860198,35.26859840641941,0.9968308757941718,3.295622117308369,0.530895328021398,9.52139562638136,3
7.16259054024383,0.8910673197357518,0.009720210216803785,1.9541968467479434,0.09958755854471205,5.486010510840189,10.458031532520568,0.9953626530334418,3.5243005255420092,0.5117824174932435,10.43829001470182,3
7.594712288532971,1.0150000000000001,0.004326939745177137,3.595913253185286,0.09418748916563487,5.216346987258857,13.35095903822343,0.9971019250104406,3.5975479519111713,0.5291826506370572,10.764904096177656,3
7.824148661214476,0.9594840104750223,0.031896283469638104,3.4991356955803177,0.08320691443535747,4.8103716530361895,12.189628346963811,0.9985869040628501,3.4482765774142985,0.5018962834696381,10.682765774142984,3
9.228468770706408,0.6440731818769483,0.2801720790843132,1.7267479798632759,0.09770311531344453,28.70921380319023,48.377913299772125,0.9978400501092893,3.3535460690159513,0.7428468770706408,9.824417340045574,3
7.058709112624023,0.8667418225248047,0.04311818543733726,3.3127910864295256,0.08723017906762368,4.789271786292312,16.06454436879882,0.9976161656984766,3.3889890966997394,0.5186236370874675,10.144945483498697,3
10.23341805807022,0.6233770347307248,0.4677890744093625,2.178243033330655,0.11808178369899039,4.899041247315284,15.899041247315285,0.9993333672232281,3.1721150503221662,0.6244472686023407,8.490862877416244,3
7.314707348092904,0.9851475718325163,0.04264632595354811,2.327963895440009,0.06629464531344537,17.79389778606443,43.85242816748367,0.996983816933582,3.357063513897292,0.5485292651907097,9.847073480929037,3
6.817459799741609,0.7787201555838189,0.02,1.917459799741609,0.07844047424903103,6.0,11.926587625161494,0.9962143641345285,3.5448611337613043,0.6197222675226093,10.02708299358043,3
7.157095336228416,0.8895103452647178,0.009842325861590765,1.9523651120761385,0.09933111569065939,5.492116293079539,10.476348879238614,0.9953702242034186,3.524605814653977,0.5131867474082938,10.432489521574439,3
6.877473316489687,0.8304946632979374,0.012912219414947919,1.832698751332448,0.11018671324463956,12.64282295211354,25.126334175515623,0.9955802835885674,3.3406595510639163,0.5125824438829896,9.903297755319583,3
9.625716248175475,0.7636543024953045,0.37992718869466063,2.154086424376174,0.0680312351689026,14.591357562382612,47.91827151247652,0.9990782409141065,3.2775481453742956,0.5608172848752347,9.321395029366782,3
7.094009772585642,0.8738019545171286,0.04900162876427386,3.601079809449419,0.08275876213915187,3.259576521288798,14.299511370717845,0.998012709778712,3.398402606022838,0.5198003257528548,10.19201303011419,3
6.930126127201256,0.8438316606233146,0.013424967794249835,2.4081904790318904,0.08424628059546266,5.671248389712492,12.657503220575016,0.9961972509661725,3.5763001288230005,0.6004123550741243,10.196563707715631,3
9.300202562950178,0.7584726540017261,0.3103664186151956,2.6682286758090754,0.11156821964928468,5.0,15.266801708633452,0.9983735223920868,3.332301598471139,0.5970060768885054,9.24317803507153,3
11.273787689132744,0.6103453312434656,0.613723369853715,2.192413667189134,0.07301377673458737,10.75863328108664,47.15172665621733,1.0005155125195924,3.25455179968652,0.5684827334378266,9.053104329676065,3
11.058705167975273,0.6360626790311323,0.5749393835389716,2.386875596770442,0.07696423360394493,9.355601390446754,42.746969176948575,1.0002587051679752,3.2989742943260465,0.5661336083426804,9.219095527248104,3
7.68963208727044,1.0150000000000001,0.002560916779155449,2.266459590645104,0.11539034979752018,5.128045838957773,9.256091677915546,0.9952926706900643,3.4974390832208444,0.41152412550619955,10.912804583895777,3
7.855708080536884,0.9534794091275209,0.07443231982102423,3.414550825055944,0.10049376195078277,5.0,14.303805387024589,0.9970253275418345,3.5586057340492214,0.5536712424161065,10.350623804921723,3
7.730364235213171,0.9286339461197183,0.11108395596574047,2.1,0.0691908031863152,17.917592410258848,44.41870330256947,0.9973762438557261,3.2891759241025884,0.5611061738119528,9.519524675555767,3
7.023212729677107,0.8515769400751804,0.012817494896064293,1.9077375765590356,0.09308326071826498,5.640874744803215,10.922624234409644,0.995554684683556,3.5320437372401607,0.5474011913047394,10.291168992436946,3
10.018051822761796,0.6836614341816537,0.4045163603324019,2.3364441097188884,0.11345231696163077,5.181880084399145,15.090599578004277,0.9993126975594884,3.2182016270077263,0.6045367881841197,8.872888219437776,3
7.469133456664773,1.0150000000000001,0.0,3.114215710848012,0.10495034751644886,5.0,12.271663583380684,0.9959639721986842,3.5850632531678976,0.4916065803346592,10.769133456664772,3
7.579357681981202,1.0150000000000001,0.0,2.2599779646456817,0.11762613342783826,5.0,9.516057950469941,0.9949499093257729,3.5134175067122184,0.4144496226131584,10.879357681981203,3
7.931773148184011,1.0150000000000001,0.009479232805257446,2.716150132341734,0.10293738095053659,5.473961640262872,9.947923280525744,0.9967316804234936,3.4905207671947425,0.4426565476236585,10.947396164026287,3
6.83297690459159,0.7982308600700819,0.029973267844369187,2.4150181837361,0.07932976904591589,5.002673215563082,12.664884522957946,0.9966914799038763,3.500133660778154,0.593431351237313,10.033110565369743,3
7.555087884081467,1.0150000000000001,0.0034463974240325967,3.606920032199593,0.09475984167437881,5.17231987120163,13.48304038639511,0.9969997821011878,3.6041520193197556,0.5313840064399186,10.751695961360488,3
6.915373411285202,0.8534578037617342,0.0,1.6711080960812434,0.11557735256740057,13.884820793104621,26.11566471786994,0.9950734262455484,3.3796095958306878,0.5157686705642601,9.973060116927805,3
7.426692710426084,0.9648786119814028,0.06798219115725071,2.1,0.06341124835972226,19.386970756002817,47.6513356632062,0.9971460412482263,3.303869707560028,0.5532694893013184,9.646870798853577,3
6.767574025228866,0.779427532253299,0.025068051892164937,2.1125298666835044,0.07867574025228866,5.493194810783506,12.33787012614433,0.9963513849311901,3.524659740539175,0.6114171430620619,9.99223376576804,3
